trajectory_id,training_step,model_version,game_id,task_type,task_success,env_done,env_lost,env_rounds,full_turns,retained_turns,retained_fraction,frontier_triggered,frontier_turn,baseline_teacher_entropy,crossing_teacher_entropy,suffix_teacher_entropy,last3_post_frontier_entropy,teacher_entropy,student_entropy,sampled_reverse_kl,valid_action_rate,retained_valid_action_rate,dropped_valid_action_rate,prompt_truncated_turns,prompt_truncated,prompt_truncated_retained_turns,response_tokens
train:96:train/pick_clean_then_place_in_recep-Knife-None-Drawer-21/trial_T20190908_141942_802018/game.tw-pddl:0,96,140,train/pick_clean_then_place_in_recep-Knife-None-Drawer-21/trial_T20190908_141942_802018/game.tw-pddl,pick_clean_then_place_in_recep,True,True,False,9,9,9,1.0,False,,0.10664338766840598,,,,0.07222067080854933,0.059371024704768835,0.11347456275409608,1.0,1.0,,0,False,0,515
train:96:train/pick_two_obj_and_place-KeyChain-None-Sofa-224/trial_T20190908_015657_698925/game.tw-pddl:0,96,140,train/pick_two_obj_and_place-KeyChain-None-Sofa-224/trial_T20190908_015657_698925/game.tw-pddl,pick_two_obj_and_place,True,True,False,8,8,8,1.0,False,,0.12814707087152247,,,,0.094451772184059,0.10092371061066163,0.17136369089000666,1.0,1.0,,0,False,0,582
train:96:train/pick_cool_then_place_in_recep-Pan-None-Cabinet-5/trial_T20190919_044853_269939/game.tw-pddl:0,96,140,train/pick_cool_then_place_in_recep-Pan-None-Cabinet-5/trial_T20190919_044853_269939/game.tw-pddl,pick_cool_then_place_in_recep,True,True,False,7,7,7,1.0,False,,0.16096939229023208,,,,0.11189286133851496,0.09905331256225754,0.1632318982871937,1.0,1.0,,0,False,0,434
train:96:train/pick_heat_then_place_in_recep-Egg-None-DiningTable-15/trial_T20190908_042252_784209/game.tw-pddl:0,96,140,train/pick_heat_then_place_in_recep-Egg-None-DiningTable-15/trial_T20190908_042252_784209/game.tw-pddl,pick_heat_then_place_in_recep,True,True,False,9,9,9,1.0,False,,0.14706203544191207,,,,0.12476959281000258,0.1011358870886914,0.19990725433823328,0.8888888888888888,0.8888888888888888,,0,False,0,544
train:96:train/pick_heat_then_place_in_recep-Tomato-None-Fridge-19/trial_T20190909_152246_824870/game.tw-pddl:0,96,140,train/pick_heat_then_place_in_recep-Tomato-None-Fridge-19/trial_T20190909_152246_824870/game.tw-pddl,pick_heat_then_place_in_recep,True,True,False,9,9,8,0.8888888888888888,True,8.0,0.12396495754135069,0.26073083957820764,0.26073083957820764,0.26073083957820764,0.1707771772824588,0.14778239774477933,0.301274347508468,0.8888888888888888,0.875,1.0,0,False,0,569
train:96:train/pick_and_place_simple-Candle-None-Cabinet-407/trial_T20190909_073700_129324/game.tw-pddl:0,96,140,train/pick_and_place_simple-Candle-None-Cabinet-407/trial_T20190909_073700_129324/game.tw-pddl,pick_and_place_simple,True,True,False,14,14,14,1.0,False,,0.17469927557096185,,,,0.15558498605498447,0.11265156767353987,0.21540417598695494,0.9285714285714286,0.9285714285714286,,0,False,0,882
train:96:train/pick_two_obj_and_place-WineBottle-None-Cabinet-3/trial_T20190909_074653_538268/game.tw-pddl:0,96,140,train/pick_two_obj_and_place-WineBottle-None-Cabinet-3/trial_T20190909_074653_538268/game.tw-pddl,pick_two_obj_and_place,False,False,False,30,30,30,1.0,False,,0.13867792204818957,,,,0.09074595222978137,0.12267534452660817,0.2088178247170897,0.16666666666666666,0.16666666666666666,,13,True,13,1281
train:97:train/pick_and_place_simple-Vase-None-SideTable-209/trial_T20190909_053401_266687/game.tw-pddl:0,97,142,train/pick_and_place_simple-Vase-None-SideTable-209/trial_T20190909_053401_266687/game.tw-pddl,pick_and_place_simple,True,True,False,4,4,4,1.0,False,,0.07473384106753327,,,,0.06162046593502077,0.06220338205324667,0.10652913251281851,1.0,1.0,,0,False,0,241
train:97:train/pick_and_place_simple-Laptop-None-Desk-306/trial_T20190909_075009_810389/game.tw-pddl:0,97,142,train/pick_and_place_simple-Laptop-None-Desk-306/trial_T20190909_075009_810389/game.tw-pddl,pick_and_place_simple,True,True,False,6,6,6,1.0,False,,0.10646275601272116,,,,0.10542580366337369,0.11278364128471041,0.19914129779867493,1.0,1.0,,0,False,0,340
train:97:train/pick_and_place_simple-HandTowel-None-Toilet-427/trial_T20190907_173906_510898/game.tw-pddl:0,97,142,train/pick_and_place_simple-HandTowel-None-Toilet-427/trial_T20190907_173906_510898/game.tw-pddl,pick_and_place_simple,True,True,False,5,5,5,1.0,False,,0.08927182304186748,,,,0.06287380866626756,0.057051801812669535,0.09667987980079518,1.0,1.0,,0,False,0,309
train:97:train/look_at_obj_in_light-Box-None-DeskLamp-224/trial_T20190908_105645_765201/game.tw-pddl:0,97,142,train/look_at_obj_in_light-Box-None-DeskLamp-224/trial_T20190908_105645_765201/game.tw-pddl,look_at_obj_in_light,True,True,False,5,5,5,1.0,False,,0.26242414176861595,,,,0.21651327317050995,0.18353153183556187,0.44318083695004534,1.0,1.0,,0,False,0,342
train:97:train/pick_cool_then_place_in_recep-Plate-None-Cabinet-4/trial_T20190908_082502_482243/game.tw-pddl:0,97,142,train/pick_cool_then_place_in_recep-Plate-None-Cabinet-4/trial_T20190908_082502_482243/game.tw-pddl,pick_cool_then_place_in_recep,True,True,False,7,7,7,1.0,False,,0.17147451159594215,,,,0.134867008225814,0.11999149734728252,0.22261208743506178,1.0,1.0,,0,False,0,408
train:97:train/pick_cool_then_place_in_recep-Plate-None-CounterTop-1/trial_T20190906_205552_575275/game.tw-pddl:0,97,142,train/pick_cool_then_place_in_recep-Plate-None-CounterTop-1/trial_T20190906_205552_575275/game.tw-pddl,pick_cool_then_place_in_recep,True,True,False,7,7,7,1.0,False,,0.14420458891120844,,,,0.12873239775511752,0.10437354196144419,0.11382312040254786,1.0,1.0,,0,False,0,403
train:97:train/pick_clean_then_place_in_recep-Pot-None-Shelf-1/trial_T20190908_001754_526257/game.tw-pddl:0,97,142,train/pick_clean_then_place_in_recep-Pot-None-Shelf-1/trial_T20190908_001754_526257/game.tw-pddl,pick_clean_then_place_in_recep,True,True,False,8,8,8,1.0,False,,0.13613493847923844,,,,0.13409457256199014,0.11237412988196159,0.19513324731367396,1.0,1.0,,0,False,0,520
train:97:train/pick_and_place_simple-Candle-None-CounterTop-411/trial_T20190906_200812_843662/game.tw-pddl:0,97,142,train/pick_and_place_simple-Candle-None-CounterTop-411/trial_T20190906_200812_843662/game.tw-pddl,pick_and_place_simple,True,True,False,16,16,16,1.0,False,,0.1361409957649373,,,,0.10780849895014297,0.08596502157517738,0.12735742031419936,1.0,1.0,,0,False,0,889
train:97:train/pick_two_obj_and_place-RemoteControl-None-ArmChair-208/trial_T20190908_000931_826783/game.tw-pddl:0,97,142,train/pick_two_obj_and_place-RemoteControl-None-ArmChair-208/trial_T20190908_000931_826783/game.tw-pddl,pick_two_obj_and_place,False,False,False,30,30,11,0.36666666666666664,True,11.0,0.1379983638775093,0.2653828496968813,0.0844629799302938,1.986894027083963e-08,0.12542340480731246,0.11857214085140311,0.18543440305032874,0.5333333333333333,0.9090909090909091,0.3157894736842105,8,True,0,1306
train:97:train/pick_and_place_simple-CreditCard-None-Sofa-220/trial_T20190909_110856_321744/game.tw-pddl:0,97,142,train/pick_and_place_simple-CreditCard-None-Sofa-220/trial_T20190909_110856_321744/game.tw-pddl,pick_and_place_simple,False,False,False,30,30,30,1.0,False,,0.13729617512216605,,,,0.09412361321430857,0.09568678963798528,0.1619321621078556,0.4666666666666667,0.4666666666666667,,8,True,8,1425
train:97:train/pick_cool_then_place_in_recep-Pot-None-StoveBurner-4/trial_T20190906_190656_137258/game.tw-pddl:0,97,142,train/pick_cool_then_place_in_recep-Pot-None-StoveBurner-4/trial_T20190906_190656_137258/game.tw-pddl,pick_cool_then_place_in_recep,False,False,False,30,30,30,1.0,False,,0.166968948482374,,,,0.04923054753885118,0.0483852804835263,0.10679536128255895,0.4666666666666667,0.4666666666666667,,14,True,14,797
train:97:train/pick_clean_then_place_in_recep-Cloth-None-Toilet-411/trial_T20190908_011620_868206/game.tw-pddl:0,97,142,train/pick_clean_then_place_in_recep-Cloth-None-Toilet-411/trial_T20190908_011620_868206/game.tw-pddl,pick_clean_then_place_in_recep,False,False,False,30,30,6,0.2,True,6.0,0.10606566265495483,0.4088603988736825,0.08766577648238945,1.0176342613021916e-07,0.10132756519793218,0.09158399169653712,0.16626273178614676,0.43333333333333335,0.8333333333333334,0.3333333333333333,8,True,0,1490
train:97:train/look_at_obj_in_light-Pillow-None-DeskLamp-205/trial_T20190909_014913_726205/game.tw-pddl:0,97,142,train/look_at_obj_in_light-Pillow-None-DeskLamp-205/trial_T20190909_014913_726205/game.tw-pddl,look_at_obj_in_light,False,False,False,30,30,30,1.0,False,,0.1329982593884197,,,,0.048409265041566646,0.053716094256546575,0.12573489990813047,0.6,0.6,,10,True,10,1675
train:97:train/look_at_obj_in_light-Pillow-None-DeskLamp-218/trial_T20190909_043226_266806/game.tw-pddl:0,97,142,train/look_at_obj_in_light-Pillow-None-DeskLamp-218/trial_T20190909_043226_266806/game.tw-pddl,look_at_obj_in_light,False,False,False,30,30,30,1.0,False,,0.11143519766153581,,,,0.12161769837581807,0.12571285511681698,0.20572608739675657,0.5,0.5,,8,True,8,1654
train:97:train/pick_heat_then_place_in_recep-Potato-None-Fridge-2/trial_T20190909_030755_987481/game.tw-pddl:0,97,142,train/pick_heat_then_place_in_recep-Potato-None-Fridge-2/trial_T20190909_030755_987481/game.tw-pddl,pick_heat_then_place_in_recep,False,False,False,30,30,30,1.0,False,,0.14901858259650838,,,,0.07232066672839424,0.0972174029622216,0.20186163455928297,0.5,0.5,,15,True,15,818
train:97:train/pick_two_obj_and_place-Kettle-None-Cabinet-3/trial_T20190918_152843_056966/game.tw-pddl:0,97,142,train/pick_two_obj_and_place-Kettle-None-Cabinet-3/trial_T20190918_152843_056966/game.tw-pddl,pick_two_obj_and_place,False,False,False,30,30,30,1.0,False,,0.2002487820195913,,,,0.12670355807408137,0.138076666353125,0.19465728211796582,0.5,0.5,,12,True,12,1057
train:98:train/look_at_obj_in_light-CD-None-DeskLamp-316/trial_T20190909_114559_561870/game.tw-pddl:0,98,143,train/look_at_obj_in_light-CD-None-DeskLamp-316/trial_T20190909_114559_561870/game.tw-pddl,look_at_obj_in_light,True,True,False,3,3,3,1.0,False,,0.10872023112320255,,,,0.10872023112320255,0.09234784981569928,0.1107009436865868,1.0,1.0,,0,False,0,195
train:98:train/pick_and_place_simple-Pillow-None-ArmChair-225/trial_T20190908_142357_753395/game.tw-pddl:0,98,143,train/pick_and_place_simple-Pillow-None-ArmChair-225/trial_T20190908_142357_753395/game.tw-pddl,pick_and_place_simple,True,True,False,4,4,4,1.0,False,,0.09692777748250923,,,,0.07759640855987086,0.08744118510259141,0.17085274929535624,1.0,1.0,,0,False,0,210
train:98:train/pick_and_place_simple-CellPhone-None-Dresser-317/trial_T20190908_033554_295049/game.tw-pddl:0,98,143,train/pick_and_place_simple-CellPhone-None-Dresser-317/trial_T20190908_033554_295049/game.tw-pddl,pick_and_place_simple,True,True,False,4,4,4,1.0,False,,0.16619035813164643,,,,0.13364812669204085,0.11922002879238296,0.30344362149079707,1.0,1.0,,0,False,0,218
train:98:train/look_at_obj_in_light-AlarmClock-None-DeskLamp-309/trial_T20190908_062755_880343/game.tw-pddl:0,98,143,train/look_at_obj_in_light-AlarmClock-None-DeskLamp-309/trial_T20190908_062755_880343/game.tw-pddl,look_at_obj_in_light,True,True,False,4,4,4,1.0,False,,0.1270733626483791,,,,0.11922328250097056,0.10025254788712823,0.18164821524330516,1.0,1.0,,0,False,0,276
train:98:train/pick_and_place_simple-KeyChain-None-Ottoman-203/trial_T20190908_123712_283630/game.tw-pddl:0,98,143,train/pick_and_place_simple-KeyChain-None-Ottoman-203/trial_T20190908_123712_283630/game.tw-pddl,pick_and_place_simple,True,True,False,6,6,6,1.0,False,,0.12211433491703168,,,,0.0905150559835845,0.07773945204758685,0.09249566412969101,1.0,1.0,,0,False,0,405
train:98:train/pick_heat_then_place_in_recep-Potato-None-GarbageCan-25/trial_T20190909_202735_213680/game.tw-pddl:0,98,143,train/pick_heat_then_place_in_recep-Potato-None-GarbageCan-25/trial_T20190909_202735_213680/game.tw-pddl,pick_heat_then_place_in_recep,True,True,False,6,6,6,1.0,False,,0.11118496096871715,,,,0.0883832147826995,0.08558392151675832,0.12716030381447183,1.0,1.0,,0,False,0,363
train:98:train/pick_clean_then_place_in_recep-Potato-None-GarbageCan-19/trial_T20190908_073719_353393/game.tw-pddl:0,98,143,train/pick_clean_then_place_in_recep-Potato-None-GarbageCan-19/trial_T20190908_073719_353393/game.tw-pddl,pick_clean_then_place_in_recep,True,True,False,6,6,6,1.0,False,,0.11537719521236721,,,,0.07485262147292963,0.06578365799278568,0.05968651062519101,1.0,1.0,,0,False,0,366
train:98:train/pick_cool_then_place_in_recep-Pan-None-StoveBurner-15/trial_T20190907_121853_258663/game.tw-pddl:0,98,143,train/pick_cool_then_place_in_recep-Pan-None-StoveBurner-15/trial_T20190907_121853_258663/game.tw-pddl,pick_cool_then_place_in_recep,True,True,False,7,7,7,1.0,False,,0.14950249184974415,,,,0.14790105274352755,0.13158775591588182,0.16758827607569524,1.0,1.0,,0,False,0,448
train:98:train/pick_two_obj_and_place-CD-None-Shelf-326/trial_T20190908_173730_034983/game.tw-pddl:0,98,143,train/pick_two_obj_and_place-CD-None-Shelf-326/trial_T20190908_173730_034983/game.tw-pddl,pick_two_obj_and_place,True,True,False,8,8,8,1.0,False,,0.16312232720482525,,,,0.10495829786325181,0.09747761945881123,0.1901038812914001,1.0,1.0,,0,False,0,514
train:98:train/pick_heat_then_place_in_recep-Tomato-None-DiningTable-24/trial_T20190907_073329_394002/game.tw-pddl:0,98,143,train/pick_heat_then_place_in_recep-Tomato-None-DiningTable-24/trial_T20190907_073329_394002/game.tw-pddl,pick_heat_then_place_in_recep,True,True,False,6,6,6,1.0,False,,0.11427849346689983,,,,0.07293828035249338,0.07302503567934679,0.10603048813065041,1.0,1.0,,0,False,0,397
train:98:train/pick_two_obj_and_place-SoapBottle-None-Cart-401/trial_T20190908_215319_029253/game.tw-pddl:0,98,143,train/pick_two_obj_and_place-SoapBottle-None-Cart-401/trial_T20190908_215319_029253/game.tw-pddl,pick_two_obj_and_place,True,True,False,13,13,13,1.0,False,,0.15914592150807047,,,,0.084943762882141,0.06951430093525676,0.11785101672777575,1.0,1.0,,0,False,0,789
train:98:train/pick_clean_then_place_in_recep-Cup-None-Microwave-1/trial_T20190909_150955_575706/game.tw-pddl:0,98,143,train/pick_clean_then_place_in_recep-Cup-None-Microwave-1/trial_T20190909_150955_575706/game.tw-pddl,pick_clean_then_place_in_recep,False,False,False,30,30,13,0.43333333333333335,True,13.0,0.12314453705518925,0.3743913322358822,0.041436359370415204,0.0002003459909853215,0.07993430678926478,0.1274827546341313,0.2571879156205934,0.43333333333333335,0.8461538461538461,0.11764705882352941,15,True,0,994
train:98:train/pick_two_obj_and_place-SaltShaker-None-Cabinet-3/trial_T20190908_102405_454935/game.tw-pddl:0,98,143,train/pick_two_obj_and_place-SaltShaker-None-Cabinet-3/trial_T20190908_102405_454935/game.tw-pddl,pick_two_obj_and_place,False,False,False,30,30,30,1.0,False,,0.11298417238108883,,,,0.06819529479202124,0.12436665920368979,0.14824308414328544,0.4666666666666667,0.4666666666666667,,14,True,14,1022
train:98:train/pick_two_obj_and_place-RemoteControl-None-CoffeeTable-227/trial_T20190909_011704_966095/game.tw-pddl:0,98,143,train/pick_two_obj_and_place-RemoteControl-None-CoffeeTable-227/trial_T20190909_011704_966095/game.tw-pddl,pick_two_obj_and_place,False,False,False,30,30,30,1.0,False,,0.15932602719475125,,,,0.03578748854861271,0.05959763953018593,0.07893471998417517,0.5,0.5,,15,True,15,969
train:98:train/pick_two_obj_and_place-ToiletPaper-None-Toilet-405/trial_T20190909_070029_031921/game.tw-pddl:0,98,143,train/pick_two_obj_and_place-ToiletPaper-None-Toilet-405/trial_T20190909_070029_031921/game.tw-pddl,pick_two_obj_and_place,False,False,False,30,30,30,1.0,False,,0.20611340784473517,,,,0.10190232092758213,0.111389138725559,0.21655019309962306,0.43333333333333335,0.43333333333333335,,8,True,8,1333
train:98:train/pick_two_obj_and_place-SprayBottle-None-Cabinet-417/trial_T20190909_112708_722705/game.tw-pddl:0,98,143,train/pick_two_obj_and_place-SprayBottle-None-Cabinet-417/trial_T20190909_112708_722705/game.tw-pddl,pick_two_obj_and_place,False,False,False,30,30,30,1.0,False,,0.14434365200063407,,,,0.11484243613652399,0.11568742044591503,0.1796913036342602,0.6,0.6,,7,True,7,1607
train:99:train/pick_and_place_simple-Book-None-Desk-314/trial_T20190908_111915_948834/game.tw-pddl:0,99,145,train/pick_and_place_simple-Book-None-Desk-314/trial_T20190908_111915_948834/game.tw-pddl,pick_and_place_simple,True,True,False,4,4,4,1.0,False,,0.12889999107625189,,,,0.10439611705451625,0.10396658586714745,0.23383380361717412,1.0,1.0,,0,False,0,247
train:99:train/pick_and_place_simple-Watch-None-DiningTable-326/trial_T20190912_074626_851427/game.tw-pddl:0,99,145,train/pick_and_place_simple-Watch-None-DiningTable-326/trial_T20190912_074626_851427/game.tw-pddl,pick_and_place_simple,True,True,False,4,4,4,1.0,False,,0.11667996971844664,,,,0.09941100356741477,0.09010062073896181,0.21395445087912537,1.0,1.0,,0,False,0,246
train:99:train/look_at_obj_in_light-Pillow-None-DeskLamp-320/trial_T20190906_225849_878033/game.tw-pddl:0,99,145,train/look_at_obj_in_light-Pillow-None-DeskLamp-320/trial_T20190906_225849_878033/game.tw-pddl,look_at_obj_in_light,True,True,False,8,8,8,1.0,False,,0.12154924660642215,,,,0.12801615427346258,0.12652763068109377,0.2061128398165047,1.0,1.0,,0,False,0,467
train:99:train/pick_clean_then_place_in_recep-Spoon-None-DiningTable-21/trial_T20190908_064810_778005/game.tw-pddl:0,99,145,train/pick_clean_then_place_in_recep-Spoon-None-DiningTable-21/trial_T20190908_064810_778005/game.tw-pddl,pick_clean_then_place_in_recep,True,True,False,7,7,7,1.0,False,,0.14387366235458648,,,,0.1320948875836879,0.09166434882608569,0.20921599018410453,1.0,1.0,,0,False,0,420
train:99:train/pick_clean_then_place_in_recep-Bowl-None-Shelf-1/trial_T20190909_070204_191856/game.tw-pddl:0,99,145,train/pick_clean_then_place_in_recep-Bowl-None-Shelf-1/trial_T20190909_070204_191856/game.tw-pddl,pick_clean_then_place_in_recep,True,True,False,7,7,7,1.0,False,,0.1569773117359038,,,,0.10746469928217471,0.08735842797565134,0.12063256194828484,1.0,1.0,,0,False,0,421
train:99:train/pick_clean_then_place_in_recep-SoapBar-None-Shelf-429/trial_T20190909_042350_986623/game.tw-pddl:0,99,145,train/pick_clean_then_place_in_recep-SoapBar-None-Shelf-429/trial_T20190909_042350_986623/game.tw-pddl,pick_clean_then_place_in_recep,True,True,False,10,10,10,1.0,False,,0.18893483569878353,,,,0.13142229849577805,0.10971284338855883,0.2774129154914819,1.0,1.0,,0,False,0,676
train:99:train/pick_heat_then_place_in_recep-Potato-None-CounterTop-25/trial_T20190908_003908_189295/game.tw-pddl:0,99,145,train/pick_heat_then_place_in_recep-Potato-None-CounterTop-25/trial_T20190908_003908_189295/game.tw-pddl,pick_heat_then_place_in_recep,True,True,False,9,9,7,0.7777777777777778,True,7.0,0.1110727928751349,0.4159623609441957,0.25586650816142714,0.25586650816142714,0.17540460473601413,0.1425052594776038,0.18924932203418096,0.7777777777777778,0.7142857142857143,1.0,0,False,0,579
train:99:train/pick_two_obj_and_place-Knife-None-Drawer-18/trial_T20190907_065059_144926/game.tw-pddl:0,99,145,train/pick_two_obj_and_place-Knife-None-Drawer-18/trial_T20190907_065059_144926/game.tw-pddl,pick_two_obj_and_place,True,True,False,9,9,9,1.0,False,,0.14808143012768962,,,,0.07870334874142741,0.08278373087906377,0.19419511607528467,1.0,1.0,,0,False,0,520
train:99:train/pick_two_obj_and_place-SoapBottle-None-Toilet-408/trial_T20190910_093824_432980/game.tw-pddl:0,99,145,train/pick_two_obj_and_place-SoapBottle-None-Toilet-408/trial_T20190910_093824_432980/game.tw-pddl,pick_two_obj_and_place,True,True,False,15,15,15,1.0,False,,0.10167703588225525,,,,0.06461875389281954,0.05827342404835128,0.11199209441964111,1.0,1.0,,0,False,0,831
train:99:train/pick_cool_then_place_in_recep-WineBottle-None-DiningTable-16/trial_T20190906_202125_834855/game.tw-pddl:0,99,145,train/pick_cool_then_place_in_recep-WineBottle-None-DiningTable-16/trial_T20190906_202125_834855/game.tw-pddl,pick_cool_then_place_in_recep,True,True,False,9,9,9,1.0,False,,0.13216053821412554,,,,0.18084436122383798,0.16070189911239685,0.2514185162101096,0.8888888888888888,0.8888888888888888,,0,False,0,638
train:99:train/pick_clean_then_place_in_recep-Knife-None-DiningTable-23/trial_T20190908_142153_073870/game.tw-pddl:0,99,145,train/pick_clean_then_place_in_recep-Knife-None-DiningTable-23/trial_T20190908_142153_073870/game.tw-pddl,pick_clean_then_place_in_recep,True,True,False,13,13,8,0.6153846153846154,True,8.0,0.10214663332379015,0.4851535910444227,0.346395363978596,0.2761294141121639,0.22657625158206968,0.19219272079035313,0.2600354441083147,0.6923076923076923,0.75,0.6,0,False,0,956
train:99:train/pick_cool_then_place_in_recep-Tomato-None-Microwave-17/trial_T20190912_065413_070433/game.tw-pddl:0,99,145,train/pick_cool_then_place_in_recep-Tomato-None-Microwave-17/trial_T20190912_065413_070433/game.tw-pddl,pick_cool_then_place_in_recep,True,True,False,13,13,13,1.0,False,,0.12949893563990136,,,,0.11419235992853513,0.09419974485805603,0.2009817630547231,0.9230769230769231,0.9230769230769231,,0,False,0,861
train:99:train/pick_two_obj_and_place-RemoteControl-None-ArmChair-207/trial_T20190908_132827_840235/game.tw-pddl:0,99,145,train/pick_two_obj_and_place-RemoteControl-None-ArmChair-207/trial_T20190908_132827_840235/game.tw-pddl,pick_two_obj_and_place,False,False,False,30,30,30,1.0,False,,0.11692745713285874,,,,0.06332714027756406,0.0776601310008852,0.15784083273567712,0.6,0.6,,9,True,9,1293
train:99:train/pick_two_obj_and_place-KeyChain-None-ArmChair-222/trial_T20190909_100237_670347/game.tw-pddl:0,99,145,train/pick_two_obj_and_place-KeyChain-None-ArmChair-222/trial_T20190909_100237_670347/game.tw-pddl,pick_two_obj_and_place,False,False,False,30,30,30,1.0,False,,0.09789584404112321,,,,0.06326677679493199,0.07306164730626914,0.12768490380053119,0.6666666666666666,0.6666666666666666,,8,True,8,1151
train:99:train/pick_heat_then_place_in_recep-Cup-None-Cabinet-1/trial_T20190909_090847_096524/game.tw-pddl:0,99,145,train/pick_heat_then_place_in_recep-Cup-None-Cabinet-1/trial_T20190909_090847_096524/game.tw-pddl,pick_heat_then_place_in_recep,False,False,False,30,30,30,1.0,False,,0.12420784081211626,,,,0.04661388485610196,0.04462448087992931,0.11020744584318502,0.5,0.5,,15,True,15,764
train:99:train/pick_two_obj_and_place-SaltShaker-None-Drawer-5/trial_T20190907_151125_358475/game.tw-pddl:0,99,145,train/pick_two_obj_and_place-SaltShaker-None-Drawer-5/trial_T20190907_151125_358475/game.tw-pddl,pick_two_obj_and_place,False,False,False,30,30,30,1.0,False,,0.1447665845112002,,,,0.05954830293316989,0.09896085377708522,0.18371865400476106,0.43333333333333335,0.43333333333333335,,17,True,17,765
train:100:train/pick_and_place_simple-SoapBottle-None-GarbageCan-419/trial_T20190908_204732_615398/game.tw-pddl:0,100,146,train/pick_and_place_simple-SoapBottle-None-GarbageCan-419/trial_T20190908_204732_615398/game.tw-pddl,pick_and_place_simple,True,True,False,4,4,4,1.0,False,,0.14945122201880592,,,,0.11943231892344056,0.1150614144488657,0.29662467077392185,1.0,1.0,,0,False,0,252
train:100:train/pick_and_place_simple-SprayBottle-None-GarbageCan-421/trial_T20190908_122018_917803/game.tw-pddl:0,100,146,train/pick_and_place_simple-SprayBottle-None-GarbageCan-421/trial_T20190908_122018_917803/game.tw-pddl,pick_and_place_simple,True,True,False,4,4,4,1.0,False,,0.0766776908867955,,,,0.06251684490301422,0.06462067250770641,0.12332147472890215,1.0,1.0,,0,False,0,253
train:100:train/look_at_obj_in_light-Laptop-None-DeskLamp-317/trial_T20190909_001814_883589/game.tw-pddl:0,100,146,train/look_at_obj_in_light-Laptop-None-DeskLamp-317/trial_T20190909_001814_883589/game.tw-pddl,look_at_obj_in_light,True,True,False,4,4,4,1.0,False,,0.15180889191391397,,,,0.13702998927297577,0.12336632544967428,0.13812568218465976,1.0,1.0,,0,False,0,229
train:100:train/pick_and_place_simple-RemoteControl-None-ArmChair-207/trial_T20190908_140559_342150/game.tw-pddl:0,100,146,train/pick_and_place_simple-RemoteControl-None-ArmChair-207/trial_T20190908_140559_342150/game.tw-pddl,pick_and_place_simple,True,True,False,5,5,5,1.0,False,,0.1669233770010566,,,,0.1471345957764245,0.12395237247225865,0.24709507822672527,1.0,1.0,,0,False,0,342
train:100:train/pick_and_place_simple-SoapBottle-None-Drawer-423/trial_T20190909_064750_271273/game.tw-pddl:0,100,146,train/pick_and_place_simple-SoapBottle-None-Drawer-423/trial_T20190909_064750_271273/game.tw-pddl,pick_and_place_simple,True,True,False,5,5,5,1.0,False,,0.13353589361977292,,,,0.11035683217643508,0.10833202522532212,0.2538500075770525,1.0,1.0,,0,False,0,370
train:100:train/pick_heat_then_place_in_recep-Apple-None-SideTable-21/trial_T20190908_235409_008266/game.tw-pddl:0,100,146,train/pick_heat_then_place_in_recep-Apple-None-SideTable-21/trial_T20190908_235409_008266/game.tw-pddl,pick_heat_then_place_in_recep,True,True,False,6,6,6,1.0,False,,0.12259052743807552,,,,0.08511953396910275,0.08040859110220577,0.12278640452611289,1.0,1.0,,0,False,0,367
train:100:train/pick_two_obj_and_place-Candle-None-Drawer-427/trial_T20190909_043940_867553/game.tw-pddl:0,100,146,train/pick_two_obj_and_place-Candle-None-Drawer-427/trial_T20190909_043940_867553/game.tw-pddl,pick_two_obj_and_place,True,True,False,9,9,9,1.0,False,,0.11247850473825888,,,,0.09670101133532373,0.10729233568850917,0.26097026729951556,1.0,1.0,,0,False,0,509
train:100:train/pick_two_obj_and_place-RemoteControl-None-ArmChair-230/trial_T20190907_195427_201890/game.tw-pddl:0,100,146,train/pick_two_obj_and_place-RemoteControl-None-ArmChair-230/trial_T20190907_195427_201890/game.tw-pddl,pick_two_obj_and_place,True,True,False,8,8,8,1.0,False,,0.16796447551583868,,,,0.0863919341868292,0.07803063639783415,0.10227720465277267,1.0,1.0,,0,False,0,519
train:100:train/pick_clean_then_place_in_recep-ButterKnife-None-SideTable-21/trial_T20190907_162254_627973/game.tw-pddl:0,100,146,train/pick_clean_then_place_in_recep-ButterKnife-None-SideTable-21/trial_T20190907_162254_627973/game.tw-pddl,pick_clean_then_place_in_recep,True,True,False,8,8,8,1.0,False,,0.07855023442802626,,,,0.08460326554307349,0.0737778656323371,0.11163213062869011,1.0,1.0,,0,False,0,475
train:100:train/pick_heat_then_place_in_recep-Potato-None-GarbageCan-25/trial_T20190906_201557_292696/game.tw-pddl:0,100,146,train/pick_heat_then_place_in_recep-Potato-None-GarbageCan-25/trial_T20190906_201557_292696/game.tw-pddl,pick_heat_then_place_in_recep,True,True,False,9,9,9,1.0,False,,0.13036504346058053,,,,0.09842042773908002,0.08594263389443745,0.20704228347628947,1.0,1.0,,0,False,0,466
train:100:train/pick_two_obj_and_place-SprayBottle-None-GarbageCan-419/trial_T20190908_164331_451441/game.tw-pddl:0,100,146,train/pick_two_obj_and_place-SprayBottle-None-GarbageCan-419/trial_T20190908_164331_451441/game.tw-pddl,pick_two_obj_and_place,True,True,False,9,9,9,1.0,False,,0.17188191863958277,,,,0.09425738026699765,0.06584718911611892,0.14890640970974647,1.0,1.0,,0,False,0,686
